"video_id","uploader","interval","category","length","views","rating","total_rating","comments","related_id"
"Eo5CFbG-aUY","matthewjnielsen","641","Sports","75","26749","4.36","36","44","V6xDx8pilTA"
"ti-nTDUl_M0","CBS","801","Sports","51","12924","4.37","30","13","WOKzUWguWik"
"F0htyAbdd6Q","standaman13fna","616","Sports","238","67559","4.64","227","132","pDJYZZ0thqI"
"inJ2k4mpVCo","RodrigoRodrigues1988","740","Sports","102","204537","4.73","228","136","_wirFSGHL7Q"
"pDJYZZ0thqI","freakyfletcher","562","Sports","58","96711","4.82","109","46","WOKzUWguWik"
"EVORo3iynPM","leemiller2","607","Sports","184","57325","4.16","174","136","QpjhjT2d_Wk"
"kb3OK8BWe8o","Marcus1387","487","Sports","168","198498","4.81","243","123","WOKzUWguWik"
"aSHrenf36Os","torbenb1","445","Sports","168","29217","4.81","32","16","WOKzUWguWik"
"j_OKq8S1CNM","patrickrueedi","1032","Entertainment","268","310","0.0","0","0",""
"LOrrYyLtqiY","123feri","1037","Comedy","17","162","0.0","0","0","wqTHzlVbzvE"
"9E85xwVDrc8","lanu1971","1083","People & Blogs","521","224","0.0","0","0","LcpYqP1dmWU"
"03V31oBx4sA","codike1","1094","People & Blogs","81","154","5.0","1","1",""
"o7XIn60sMOA","codike1","1067","People & Blogs","39","217","5.0","1","1","03V31oBx4sA"
"u91gSmRIyT4","CHrieger","699","Comedy","7","2998","4.43","7","5","ETwQ_HZdukE"
"KYTfAR3I7zQ","BabloPicaso","1133","Sports","57","15","0.0","0","0","WFJt3-oORBU"
"reuZF1XK3q8","marcobremert","1114","Entertainment","60","42","0.0","0","1","3gv-PERRhHo"
"U5PzZmnjtgg","marcobremert","1135","Entertainment","86","17","0.0","0","0",""
"jcqC9femIZw","iStayGold","951","Comedy","14","1524","4.0","2","1",""
"2yhkvwzPTrw","schnuten","759","People & Blogs","56","289","3.0","1","0","8-g_NPkOkog"
"OGRQAmNHXxE","86logo","1103","Entertainment","324","609","5.0","7","1","QV8cUFprRbc"
"Wbts3b6dHJs","Doppelintegral02","1075","Travel & Events","22","333","0.0","0","0","62uoc3D6w10"
"dbreiq8tUCo","872169","1038","People & Blogs","78","314","3.0","2","0",""
"QV8cUFprRbc","86logo","1103","Entertainment","253","362","5.0","1","0","OGRQAmNHXxE"
"j-Hp_h-XH8w","Stanley8979","849","People & Blogs","30","3107","5.0","1","0","6CdPC0520L4"
"varY4YRwlaU","marcobremert","1129","Sports","39","46","0.0","0","0",""
"lJTpO7pDolc","Tennismike0","1110","People & Blogs","40","29","0.0","0","0",""
"GZRDzj_laf8","SwimmingGermany","999","Sports","120","510","0.0","0","0",""
"72xwlxK3a8o","Doppelintegral02","1075","Travel & Events","86","164","3.0","2","0","Wbts3b6dHJs"
"OVARIxJm7Q0","bgtips","390","Music","252","86682","4.79","213","73","rblFw-QYP4k"
"8Ooiir-tCcA","miaarose","687","Music","146","1614777","4.63","7898","6677","b9UqrD1fmjI"
"OhcYPwFulNY","rebeccagarrard","911","Entertainment","179","105306","4.52","306","169","RmUGtwSPyaQ"
"mw2Q-INGQ1Y","RenTaker","713","Music","268","16000","4.86","21","5","UWWjABlrIoc"
"Roz5OkS31EQ","Glennz995","982","Music","225","7501","5.0","2","4",""
"17G7tcYDQsg","xCattyx","747","Film & Animation","390","174426","4.88","1776","1314","kGbgv2abjf8"
"5tFByQdXg5g","Adelleda","389","Comedy","162","16272","4.46","57","34","NuYYrc4VZpg"
"eMzUdxNQPCw","GaaraRoxs11","435","Entertainment","208","8684","4.66","77","32","zpy9Tf3Jazs"
"FcbE6ZfSwqo","BahaSara2118","921","People & Blogs","273","5362","4.0","3","5","CZM7AYxetFk"
"6cC7bDunvMM","1atsuchan24","921","Film & Animation","303","42561","4.9","68","16","BJ7HY2xqRuo"
"yZaWojSz9es","Polyfooka","625","Sports","878","157990","4.36","202","106","_cfdZcaiH3Q"
"EohHqWBlx9Y","jani331691","794","Entertainment","469","7907","5.0","15","21","MxnyorU_Fr8"
"6cIlHKZcLGQ","KingOfTofu","899","Comedy","79","144115","4.69","59","53","S9tf51ORELA"
"jgNLOJXyDIM","Nharox","625","Entertainment","310","10253","4.5","16","26","tDQCyuHCAkU"
"V7PFlGRPkGs","Getoboyz","532","Music","204","128046","4.91","439","259","zMXYcn-iNUU"
"NVJ8ZeSinMg","hikaruuu08","709","Film & Animation","231","49856","4.86","253","160","X16sqTDbofs"
"le_DJvNwSgI","2sasa2","975","Music","264","15611","4.65","37","23","YQp2RO_Xj7g"
"Ke1wTZQIAU4","corporatethugz","655","Music","256","1695836","4.84","2540","1392","#NAME?"
"TzUCff6WAho","BigBadBillDemott","728","Music","250","996820","4.89","1798","998","Ke1wTZQIAU4"
"FrmxZpZWd6k","jayjanyl","502","Entertainment","80","1247943","4.74","2172","914","rEtvcsqGipo"
"SJKzeWH_uWE","xnominalx","1039","Entertainment","70","308","0.0","0","1",""
"55k4zzaAe8I","XxSnypxX","1097","Entertainment","242","4513","4.45","29","66","K-u0_tRIWSk"
"uAOCyUfARes","schmutz06","847","Entertainment","114","853","4.6","10","8",""
"C_2skPF4WsI","MisterG694","1021","Entertainment","34","498","2.0","4","7","BieX1bTM2_c"
"xd1kn2bFpSM","RooserH3","1052","Entertainment","145","87","5.0","2","0",""
"eP2xUnuQr5Y","LigerKG","839","Entertainment","31","192505","4.33","490","1167","ymKOW7CdkXw"
"CuGbj-WoJhw","schmutz06","851","Entertainment","77","18110","3.86","29","100","jzUOuu8Pzks"
"qMWniPogn8c","Hydra92","1084","Entertainment","21","154","5.0","2","4",""
"kjDAZ8lxWNw","IXIRaindog7IXI","970","Entertainment","23","8267","2.71","35","20","HI_A1g_JuwI"
"foAiPwrk5LA","Mockers2k6","1069","Entertainment","14","150","5.0","1","1",""
"TgWk4242R9o","pandainthesnow","987","Entertainment","39","348","0.0","0","0","e99Qf6TmLQA"
"ewdI80gzlHI","GeneralNuts","1077","Entertainment","7","46","0.0","0","0",""
"cgf6Ilv90Ts","NJLax101","1008","Entertainment","255","1837","4.6","15","28","w9LCYKHPyUg"
"w9LCYKHPyUg","NJLax101","1008","Entertainment","219","1637","4.12","8","12",""
"Ymb6z6b1AFQ","Benj80","1094","Entertainment","95","378","0.0","0","4","a5myuMfynSg"
"EPfDHJ4xCjs","deadlycomputervideo","968","Entertainment","44","685","0.0","0","3",""
"kBHC3xYgSdc","Mikopath01","979","Entertainment","26","518","3.0","1","4",""
"_MOR_CDJsk8","mikemike1403","824","Entertainment","58","87517","2.77","52","11","CaoYmqJhxtU"
"fjISLN_NVNM","FBWalshyFTW","1131","Entertainment","70","156","4.88","8","4","177xE-jt7jY"
"esjyymSyzIM","TSJsneaky","828","Entertainment","34","3911","4.0","3","12","povwav5cLww"
"J3OIELqFdlU","xster71","1123","Entertainment","352","152","0.0","0","0","kk-JCw6AaTc"
"kk-JCw6AaTc","xster71","1095","Film & Animation","193","39","0.0","0","0",""
"c17twA6eQsU","Victorzinho93","1068","Film & Animation","467","119","0.0","0","0",""
"BZr-NvtVDpA","Maralink16","1068","Film & Animation","467","24","5.0","1","2",""
"FFHmY6FwKcw","theevang1","1118","Film & Animation","176","838","5.0","4","6","qanNijlM2t8"
"O0nYg9kR4TE","theevang1","1106","People & Blogs","472","1167","5.0","8","1","NqfWG7_pSC0"
"YoS3lDGMxiE","theevang1","1115","People & Blogs","414","211","5.0","1","1","hB92X7DIzvc"
"cWXBe3MrqJA","theevang1","1128","People & Blogs","601","530","5.0","3","1","eYEvBhV7fB4"
"OVrqKQ54_hI","theevang1","1107","People & Blogs","358","612","5.0","2","0","O0nYg9kR4TE"
"4odzrZHgsKI","theevang1","1121","People & Blogs","219","509","5.0","4","1","IVsdOeUFce4"
"TE8fKitNOKs","theevang1","1121","People & Blogs","299","1044","5.0","3","11","fJPNSzA2alk"
"cvd-OyHm9lE","theevang1","1107","Music","512","1445","5.0","11","1","xlA5ILetYTY"
"hB92X7DIzvc","theevang1","1115","Film & Animation","70","1407","5.0","9","14","qanNijlM2t8"
"_sBRIaZWpXE","theevang1","1112","People & Blogs","234","192","5.0","3","0","u4LpiT6FuHM"
"cP2EOeHVasA","theevang1","1127","People & Blogs","418","410","4.75","4","6","FzZ9BI0zg9k"
"TaLUDgZTp6E","theevang1","1132","People & Blogs","428","214","5.0","3","0","BRzjAvFlEhQ"
"_Wb_EYe41I8","theevang1","1106","People & Blogs","633","400","4.33","3","1","WIj3xuwjstI"
"52n21py_Oi4","theevang1","1129","People & Blogs","321","300","5.0","5","2","FFHmY6FwKcw"
"cOewOT-Edrg","theevang1","1114","Music","193","163","5.0","3","0","zE-4DsUf_Uo"
"Q44BgIOhTus","theevang1","1112","People & Blogs","421","175","5.0","2","2","O0nYg9kR4TE"
"89Lk9CHrwSg","theevang1","1133","People & Blogs","317","159","5.0","2","1","8_DqeMKcZzg"
"qJDSlNOeKPQ","theevang1","1129","People & Blogs","339","107","5.0","2","1","FFHmY6FwKcw"
"CLXmrb4Rt9o","theevang1","1112","News & Politics","462","267","5.0","1","0","qiG6-X_o7jg"
"r95xRuwd-zY","theevang1","1115","People & Blogs","251","105","5.0","1","0",""
"HgGEwMX_npw","mozcelik","602","People & Blogs","507","14232","3.54","28","65","KXc0uTfHKwk"
"m4i7qiqjs-k","aceamuse","0"," UNA ","111","3698","4.67","9","5",""
"gXOpVjnJKZw","Lexus4U","1101","Nonprofits & Activism","122","4061","4.38","13","22","GbX8gb5L9Lk"
"D-SsF_5p71o","gradualreport","1066","People & Blogs","144","17324","4.9","557","545","oU1FUtBnaVU"
"FudtHlx3ypE","lovinglife31","993","People & Blogs","402","3704","4.86","28","11","y5qKm-nGblM"
"Q-tvUEUjsyg","killmenchi","1039","Film & Animation","104","1865","5.0","5","11",""
"1suivhh78jE","Africanpeopleoflove","1046","People & Blogs","599","3437","3.5","4","4","j3NnYM8nu90"
"saqi7APb8Mk","CrashedWind","1092","People & Blogs","164","4311","5.0","1","2","gl_V1bYneWE"
"7lKKpb3KR-M","susanpsychic","688","Entertainment","357","2590","4.0","5","1",""
"v0E5X36tt2w","ErikErikSonD","897","Education","189","3927","5.0","15","12",""
"kJYhJGzSIxw","charlieissocoollike","1061","People & Blogs","283","95964","4.77","1033","1535","nWIcSqf95jg"
"TBMqTqXKdxo","m4770","1052","People & Blogs","450","684","4.11","9","8",""
"cZY8McqB57Q","STARSHEMALE","883","People & Blogs","228","2593","5.0","3","0","26Lp59TBAeQ"
"avVpKTtMIX8","dommo92","1009","People & Blogs","162","4791","3.46","26","79","PcbHPctjlUU"
"6ZkMyOOfOPI","atoz04","867","People & Blogs","503","983","3.9","10","7",""
"8vjLllFRnoQ","cpozzer","954","People & Blogs","209","124835","4.38","104","76","EvIPK2qzgxg"
"0aTr_0AYBEQ","NakedBodyContestcom","0"," UNA ","261","1266","4.5","2","4",""
"8BuL8pkFRn8","reymon14","1021","People & Blogs","625","5767","4.17","29","56","lkCTpGCGLk4"
"ZX5ED_2XH1I","aidanmatthewkeogh","1091","People & Blogs","485","244","4.0","4","4",""
"L8qT-pGJ_x4","elfuete456","896","Music","447","1159","5.0","3","1","UfPB6vLxZ-Y"
"H_zoR-7iCLg","marthahola","782","Music","331","8614","4.0","4","2","DG-rZtLANyM"
"MFd1UnN2rD4","marthahola","782","Music","139","2550","5.0","3","1",""
"ziY9-e3cpdg","elfuete456","870","Music","298","11053","4.88","8","2","VdfyXuFluEM"
"GCeXFaL24UA","elfuete456","881","Music","389","1268","5.0","4","1",""
"ZLG-SrZoxI4","malayouu","1027","Music","114","236","5.0","3","3","sfwGNs5eDMM"
"VqqcoRx_6SU","jp345jp","1097","Sports","94","143","0.0","0","4",""
"Uc-OWFYNry8","athletic46","1076","Sports","55","235","5.0","2","1","#NAME?"
"Vzkfwqt-5xQ","javierbona","997","Travel & Events","57","273","0.0","0","0",""
"YY-Plvg0PQA","lbela76","726","Music","514","153124","4.71","233","294","kS8eVFq1ZdU"
"zKcgHoLexqU","soadjgbcol","637","Music","143","4318","3.44","25","16",""
"3v-bDtxYMp0","martinysergio","1111","Comedy","250","137","5.0","1","0",""
"aAzk6syX4EI","TrainElTapatio","956","Travel & Events","157","2393","4.67","6","6",""
"mwtGmn72ggM","borde","519","People & Blogs","75","9555","3.33","6","3","PctYrVkBZJQ"
"JzXIAzLGNj4","julianclassof10","1053","Film & Animation","538","4","0.0","0","0",""
"pYEE8juUTUw","Julespin4184","1011","Music","281","1909","5.0","5","1","nrJmE1c8sWg"
"cfmcBNkKZm0","jorge192021","1073","Comedy","361","67","0.0","0","0",""
"CdQ1676SPas","dressmedia","606","Autos & Vehicles","169","1211","5.0","1","1","uZ8xYnjda5I"
"59MTyd-5gOs","jesusbarrancos","833","Comedy","38","114","0.0","0","0",""
"bygd8EXZg3o","friendsgrancan","849","Travel & Events","50","49","0.0","0","0",""
"H5kUjIIgNgc","bsideentertainment","1079","Comedy","575","87571","4.38","153","114","D2bEszK3b0Q"
"7GZC_qeC400","lightningandbottle","874","Film & Animation","797","8892","4.76","33","18","v4a7XmNODqA"
"XyssPBoU9Bs","Tgul","538","Comedy","547","26872","4.6","87","37","-XLch-55xns"
"w8QzcS7g52g","louisck","664","Comedy","789","24738","4.46","151","83","AO1KsU1rG7s"
"I_pkKIdJWCU","SirMixItAllUp","848","Film & Animation","585","12291","5.0","24","9","QNEJjYtlUok"
"CzYWlyAv3hk","talantischannel","1087","Film & Animation","238","21412","3.98","41","19","oAdesBfZvtE"
"kTtxTvfGUwI","mudfilms","537","Comedy","335","450319","4.67","2159","1086","BfGSeD_fumQ"
"ZmY8Q-kVH5A","bryanharley","613","Comedy","2716","7094","4.68","50","33","#NAME?"
"rx_tnPEv5VU","Orionsaint","499","Comedy","532","14966","4.84","55","40","Oq-GMivAUz4"
"7sMI2jb16eo","rocketflyswat","987","Comedy","298","197180","4.71","242","266","WrKZgwhpcQs"
"KD2Ymtu_maY","JoeyandJon","719","Film & Animation","621","28983","4.53","38","11","hsdtZ6fea0g"
"4hhERjBzQ8s","dis4director","661","Entertainment","288","849934","3.55","256","88","HTx_qmCVhEE"
"XxzCK61F2Ds","ridgefilms","456","Comedy","418","43870","3.95","39","12","WK_jbDPhK5M"
"1nGW-Zjgw1I","alexandercarneiro","878","Film & Animation","240","223481","3.61","354","624","E79g7kYRAxc"
"RrX_PwHVC_8","JoeBurke","694","Entertainment","1359","5589","3.65","31","29","nWpnbD2DEb4"
"v6iE2j-e6m8","MediocreFilms","703","Comedy","430","103532","4.63","792","429","#NAME?"
"vYBbXJCOgOs","parkourhellas","520","Comedy","590","14092","4.37","63","32","p5XPcJA_3g0"
"Stncr9dXsMw","MediocreFilms","604","Comedy","475","86512","4.51","507","258","80gDEBEfyWY"
"lsjQirmZc7g","awkwardpictures","785","Comedy","305","130709","4.46","915","470","S_yu0TpojFg"
"FAyjdeEu7FA","harrisonm","924","Comedy","300","37170","4.61","152","94","QiTQShyBBo4"
"MCky91H2VQI","yorobun373","1090","Science & Technology","608","802","4.2","5","7","aAlRKWaF0bw"
"k98qJu9PtAs","mobileburn","1030","Science & Technology","234","3158","3.62","8","13","OVKue_BWD6c"
"qTZE3yPA2AE","creatif77","666","Howto & Style","236","3026","5.0","2","5","XIM8sM5zsNs"
"a3mVKBsueXQ","x0xMishox0x","785","Comedy","140","110313","3.52","318","453","SjEuwrPx-gQ"
"Qjvmg9AZRdc","HiMobile","799","Entertainment","417","29260","3.93","28","19","285bUIZ_F4g"
"o8TLFRJQHpo","PyrosharkGIA","887","Howto & Style","206","17799","4.48","33","77","J0ogf0AVRl0"
"4H56JgLGAEI","lawfour","880","Entertainment","221","9602","3.71","7","12","al11Xlsg3w0"
"VTYv3a7yJYs","PCWorldVideos","836","Entertainment","227","10402","4.25","8","20","SMNUmJe9Yug"
"XxIjkBVEtyE","phoneshopuk","803","Entertainment","40","147828","4.53","116","347","ggA0NWg_iR4"
"ZxsClWe4juE","lockergnome","1102","Science & Technology","1120","6878","4.59","46","70","lg9_ZP99pcE"
"UDv4AkBzPEU","infovids","1019","Howto & Style","290","13617","4.55","20","32","hIY2RADZiR8"
"Z-BPKbKtUoQ","ninecentsmobile","1019","Science & Technology","189","11832","5.0","1","9","KrZ2yTpJ9fA"
"T1BHuQ5RbLU","robgreenlee","690","Howto & Style","321","3638","4.5","2","3",""
"7lzR1e_h8Hc","powemax0987","738","Entertainment","301","2937","3.6","5","9",""
"IMGu4maX0k4","shooterTV","601","Entertainment","239","4479","4.87","23","16","g8JuD-X6QYY"
"dISPc5wvX64","MadeinchinaReview","1111","Entertainment","225","7846","5.0","1","17","L30ePvCD8Ls"
"XwmX80JS3yA","ninecentsmobile","1014","Science & Technology","180","6330","0.0","0","3","SsjO0OCJv9Y"
"9eohCbgOwIk","uberpulse","862","Entertainment","265","2739","3.0","2","1","jIonaI8oAbg"
"6QIH8NrNeso","UnrealGamerzForum","1083","Entertainment","64","28253","4.89","84","52","26qmxWSTvgE"
"kPrIkTwoStY","GTAix","1126","Science & Technology","28","696","2.08","12","10","i0K9BAf7x2s"
"i0K9BAf7x2s","cremany","1126","Entertainment","147","4557","1.86","64","120","fKw5oMFW_uk"
"ajYoDhoIF0g","Nespan007","1127","Entertainment","30","212","5.0","1","0","AV6xDu_nOp8"
"R17r9V0IFYg","davereadingfc01","1135","Entertainment","41","519","1.5","16","14","ujMBpmoNb5E"
"rYzNBIo32iU","JONOvsLFCvsWWE","1124","Entertainment","10","329","2.25","4","0","i0K9BAf7x2s"
"IMr43kdRiSg","Nespan007","1124","Entertainment","64","36","0.0","0","0","cCGy__6v8pc"
"oIegPJjk95U","4iki4iki","1025","Music","221","56691","4.77","229","292","zwp3HEwA1oM"
"HNgQDG0CMwo","weirdalfan27","952","Comedy","292","6464","4.67","64","95","cOlAc8-6e6U"
"dqvUusOZ92w","Reeceygametrailers","1045","Entertainment","123","31","5.0","2","1","B0rh8Yk-A0k"
"vnNpUZrmKN8","GamerHelp","776","Entertainment","58","9875","2.24","29","27","UbpYBGhDMpY"
"idvvO9oCQl4","CrazyLegs420","1066","Comedy","7","96","2.0","2","0",""
"e4yx1s-l6f8","GTAmissions","1024","Entertainment","128","1301254","4.82","3756","5833","vOskZNJJII8"
"o-8nBkdiAcE","sargeras9","772","Entertainment","63","80","0.0","0","0","vOskZNJJII8"
"WWy4gJSO5Y0","james2006789","773","Entertainment","63","315","0.0","0","2",""
"l-V56hnZDyo","NovaManXP","873","Entertainment","63","136","0.0","0","1","gsoGJdB7NtE"
"4iSPORQEaHY","matthew2180","1062","Music","221","2624","4.8","5","3","9FB8nhZsQqc"
"IkusSsks954","GTAmissions","1101","Entertainment","216","149659","4.85","800","839","vbLJHY-hXMA"
"hwdXelJfpPM","grampl","1117","Entertainment","46","99034","4.77","251","271","e4yx1s-l6f8"
"vbLJHY-hXMA","xbox360hd","1075","Entertainment","121","183326","4.61","435","709","2pt-xbKcjdU"
"HlF6fbIFiCM","nlitement","772","Entertainment","63","1743671","4.67","4119","5002","EOj-iWkcJPU"
"j3Na2id5ico","Krashhedd","1115","Entertainment","251","85","0.0","0","3",""
"cLaQiK1kDLc","Krashhedd","1114","Entertainment","73","79","0.0","0","0",""
"bGEECoajFgk","Krashhedd","1045","Entertainment","184","361","0.0","0","2","vyzbyjDDzSA"
"eqG9FcT3pBE","adrianbellobarro","1121","Sports","307","70","5.0","1","3",""
"IhRbLRJnThE","Krashhedd","1121","Entertainment","274","85","0.0","0","0",""
"g9XnOqGyNuA","Krashhedd","1121","Entertainment","269","90","0.0","0","4",""
"Z6FQUElIqVw","Alzacon","1121","Film & Animation","115","36","0.0","0","0",""
"QAWAMYGnubQ","Krashhedd","1121","Entertainment","286","72","0.0","0","1",""
"3wx47SNPwqk","Kitediz","959","Autos & Vehicles","395","6606","4.54","13","43","TL34trVDEyY"
"f_qCuz1zwQk","Ov3j1t4","1019","Comedy","123","1807","4.78","9","17","XDSNWr_iWvs"
"3QKT8lriYfU","fedoxe","1086","Entertainment","471","845","5.0","1","4",""
"RiVKnDCYAm0","guileanci","1001","Entertainment","168","1346","4.2","5","4",""
"PwmpS6ns2kg","fedoxe","1086","Entertainment","177","598","0.0","0","0",""
"DHi_9JP0cgk","matigeneris","1051","Entertainment","83","345","0.0","0","2","vXgbJzQEI-I"
"wps0ecPF5LA","clemeriao","808","Entertainment","101","5017","4.2","5","13",""
"xoq_IbpnSus","Mxitho","988","Entertainment","271","580","0.0","0","3",""
"p-nOFw7s9Qc","fedoxe","1086","Entertainment","179","387","0.0","0","0",""
"pWOMN2neHdg","fedoxe","1115","Entertainment","332","97","5.0","3","4",""
"xa6Zpq68Daw","kryptonao","939","Comedy","123","6900","4.61","28","41","0PtoSIxzXF4"
"gsRpRuZEuIE","lcmscia","1065","Entertainment","183","358","4.5","2","6",""
"tB5g9MxldZc","aloie","678","Sports","62","242","0.0","0","0",""
"3A9L1We4BZU","aloie","1036","Entertainment","46","30","0.0","0","0",""
"LM1XIFAcV8w","aloie","1049","Sports","23","57","0.0","0","0","tB5g9MxldZc"
"KcFlTAeAyVQ","aloie","678","Sports","5","127","0.0","0","0",""
"qHtXQrf0XRo","aloie","1021","Travel & Events","11","53","0.0","0","0","3A9L1We4BZU"
"5olkBYGWDa0","aloie","678","Sports","1","48","0.0","0","0","2s_Qf1XsfYU"
"2s_Qf1XsfYU","aloie","678","Sports","4","60","0.0","0","0","qHtXQrf0XRo"
"I5EAMHRTQ9U","bobonokawaii","696","Film & Animation","285","9038","4.57","46","24","6526V5GKQH0"
"SooZZEha3aQ","hyperpie8","626","Film & Animation","390","23753","4.84","135","63","kaxx3c5TBAA"
"C6w1a3oIZ6M","Animalfreakie911","786","Music","274","7760","4.93","61","39","pllaqH-Inis"
"ljwzO45vPcw","CrisInuyasha","905","Film & Animation","302","198562","4.52","174","81","hTO1IS_qJ-s"
"ozl_FKisEig","Su54","524","Music","231","15534","4.78","95","28","M3zKT03ZsAY"
"rn0oQIArLOY","hyperpie8","728","Film & Animation","523","9575","4.77","103","57","tfu8jwxDDKY"
"GKicLv8tfwE","amythepure","648","Film & Animation","543","15863","4.81","97","63","SooZZEha3aQ"
"Qs-oGviaryA","Hentai12Lover12","916","Film & Animation","481","24940","4.79","24","5","qGnko-_Fvk4"
"3kBFmSnY0kw","Animeruler101KS","872","Entertainment","236","22381","4.86","250","181","ZTDflf5XYPY"
"0RSprRhwDXc","Su54","517","Music","244","14369","4.78","100","36","7oTHhaP2kok"
"0KAHrgUXNcM","CrisInuyasha","0"," UNA ","304","11607","4.54","28","20",""
"6IIGFIvkeIY","slickvixx","0"," UNA ","247","38867","4.75","174","69",""
"d67J_5EVphE","tori99","751","Film & Animation","290","16248","4.86","125","71","Se_jV8PKbjk"
"6vZzUfv4_p4","EmoCurse","624","Film & Animation","254","28538","4.76","190","87","Dqam4E1fp80"
"AYR1dFLqHvw","double0twinky","621","Film & Animation","189","16262","4.75","36","16",""
"ZTDflf5XYPY","Animeruler101KS","918","Entertainment","211","18918","4.94","219","105","3kBFmSnY0kw"
"YAp2iB7tNm4","bologna500","767","Film & Animation","306","6266","4.19","27","21","JPy1vl5tT0c"
"D8iFxqBM9Qg","animegurl4912","822","Film & Animation","226","11799","4.91","58","41","WGnYtPVXIP0"
"mmt1mxjvnX0","BlacknLonleySoul","720","Film & Animation","187","28621","4.86","200","129","DbgOpBcHTws"
"AYmzCJCFPbA","Animecat2","602","Film & Animation","483","8368","4.85","48","31","GKicLv8tfwE"
"e18QoElkyiw","Shoescouk","634","Music","169","1286","2.0","6","1",""
"xdpUyDNkXCY","Aidan724","1131","Autos & Vehicles","4","133","4.0","2","2","zrwFrRU4VVA"
"#NAME?","DeMorcan","795","Music","107","777","4.0","2","1",""
"Zzz4qdWc8_A","pablosanz","1105","Music","580","135","5.0","1","1",""
"sicRqLkjN28","pablosanz","1106","Music","599","103","5.0","2","0",""
"oa6MvpOl0ZU","MikeTheTeacher","849","Music","127","15093","4.77","13","27","GA5H1sdPggE"
"dw1wj6XfU7I","avegemitesandwich","920","Comedy","98","1523","5.0","3","2","DNT7uZf7lew"
"K4GFVdemV2E","styrafoaming","966","Comedy","38","490","3.5","2","1",""
"hI6N3DEQ01M","MikeTheTeacher","849","Music","104","5022","4.89","9","6","oa6MvpOl0ZU"
"qUnQ3F2Rwq4","ATPFestival","597","Music","480","23063","4.78","67","0","4eD-IOKWahw"
"MQgKdZtyK0w","Minimalist","398","Film & Animation","87","260","0.0","0","1",""
"SJnPTq0yyJk","nfork","666","People & Blogs","53","92","0.0","0","0",""
"mfjBzPOgc_A","datawaslost","1019","Music","406","60","0.0","0","0",""
"Z_51Cu_fb5Y","parkingtickets","831","Music","144","188","0.0","0","0",""
"yvZ38Yq1wlw","wilffiv","693","Music","439","482","5.0","2","4",""
"SOSRbSaWGr0","wilffiv","693","Music","446","336","5.0","1","1",""
"kkJu0Bapt9o","Qmaniac2006","1118","Sports","66","914","5.0","4","2","Z7z64tdawbw"
"0mFAUvd1z18","mangenerated","885","Music","327","68","5.0","1","0",""
"ZgcUkiqCxpo","quadrant2005","992","Film & Animation","79","549","5.0","2","1","#NAME?"
"P9Er_RXGFCE","arbethnot","1069","Music","380","300","5.0","2","2",""
"cCIdn7uCL4g","restarea","626","Comedy","122","43272","4.93","126","63","ndFCCiohVoM"
"7h3GPc_yMCE","sking28","602","News & Politics","93","892972","4.27","4077","2708","#NAME?"
"a9WB_PXjTBo","McCaskill4Missouri","612","News & Politics","37","2674096","4.47","5116","6403","o8lsjfjgAA8"
"OKs-bTL-pRg","dianamherrera","435","News & Politics","63","142071","4.5","153","164","kYk5MNjYhmk"
"QMliHkTDHaE","McCaskill4Missouri","613","News & Politics","41","445459","4.34","707","745","9WoDFRik_ko"
"AHu5YOogV8I","MaleMan1979","527","Entertainment","140","137839","4.75","386","106","jsPBVNecOMo"
"RRQaW1UQj9Q","TabathaS","558","News & Politics","433","54060","4.87","150","125","E4Hcd60VoRM"
"cLwOEeRLesg","UnofficialPressTV","1086","News & Politics","157","4150","5.0","9","0","7N4bkBlsARI"
"mIWNN2bnYto","nicscics","1078","News & Politics","588","1427","4.47","38","36","0Rc_s41NclU"
"elEwEzNWZ2E","tlm207","1045","News & Politics","232","16573","4.54","74","293","Blap9LteH1Q"
"tpp3PP3m8Bk","ALLEANZAnazionale","1002","News & Politics","953","3811","4.5","8","13",""
"hE3P_PbrkX4","ALLEANZAnazionale","1013","News & Politics","1158","2748","3.4","5","6",""
"WKSLKOl-SC0","ClaudioPeri","997","News & Politics","222","5499","4.85","13","3","3UhOa3CodQQ"
"Jg1je7qjwlE","gonziVSsant","1115","News & Politics","376","3155","3.67","3","2","#NAME?"
"8d8kaHwGZkM","jurgencassar","1105","News & Politics","318","2412","4.43","14","12","v9VknvURQAA"
"8aH_vV-9OQQ","globalmediachanneltv","1114","News & Politics","440","1418","5.0","1","1",""
"QNDf03s0jwQ","omovies","1122","News & Politics","92","47432","4.57","192","130","k66epna2Sss"
"Z_gKOCb4QBA","mauikb","987","News & Politics","64","6024441","4.92","3283","1646","FcmJ8v9ZwC0"
"lHk7kYYroRU","CocaColaSuperbowl","1080","Entertainment","62","185881","4.03","301","144","xiMf5cCDy1I"
"PE7JDIkiEZg","dianamherrera","435","Entertainment","62","36940","4.8","69","70","UKMZ6-4bM_8"
"m7maxwKwZF8","tempantz","950","Entertainment","33","2845","5.0","4","6","cFH7t1mNK3Y"
"f2WE1lR-yyQ","HardcoreTitantrons3","1118","Sports","121","67","5.0","1","0","cuQjApzJtW8"
"Kedfy9savoo","BCBband","1122","Music","273","379","4.86","22","29",""
"x26GOVJ7LQk","DOOMAnomaly","1115","Entertainment","101","7","0.0","0","0",""
